transaction_id,user_id,merchant_id,device_id,amount,hour,day_of_week,transaction_amount_deviation,is_high_value,is_odd_hour,upi_channel,transaction_status,merchant_category,device_os,default_city,default_state,transaction_city,transaction_state,fraud
177,464,349,91,4080.92,9,Friday,7.51,1,0,PhonePe,Pending,Electricity Bill,Windows,Bhatpara,West Bengal,Sikar,Rajasthan,1
178,532,89,114,1319.37,17,Thursday,37.58,0,0,GPay,Completed,Mobile Recharge,Windows,Tirunelveli,Tamil Nadu,Durgapur,West Bengal,0
179,553,1431,175,600.39,2,Wednesday,-36.13,0,1,PhonePe,Pending,DTH Recharge,iOS,Tiruvottiyur,Tamil Nadu,Panipat,Haryana,1
180,1305,916,685,1203.38,4,Wednesday,-4.41,0,1,GPay,Failed,Online Shopping,iOS,Bardhaman,West Bengal,Bijapur,Karnataka,0
181,660,1497,495,3831.24,18,Sunday,42.28,1,0,PhonePe,Pending,DTH Recharge,Windows,Bhiwandi,Maharashtra,Nashik,Maharashtra,0
182,1351,1326,753,376.65,8,Wednesday,-1.08,0,0,PhonePe,Completed,Food Delivery,iOS,Indore,Madhya Pradesh,North Dumdum,West Bengal,0
183,959,789,193,1044.1,14,Thursday,18.1,0,0,BHIM,Pending,Electricity Bill,Android,Shahjahanpur,Uttar Pradesh,Rajkot,Gujarat,0
184,1558,639,115,4570.71,21,Friday,-56.24,1,0,PhonePe,Completed,Healthcare Services,MacOS,Srinagar,Jammu and Kashmir,Kadapa,Andhra Pradesh,1
185,1778,1271,526,344.13,20,Monday,-15.38,0,0,PhonePe,Completed,Gas Bill,MacOS,Bhiwandi,Maharashtra,Kozhikode,Kerala,0
186,302,945,550,4470.6,12,Saturday,-62.59,1,0,GPay,Completed,Mobile Recharge,Windows,Loni,Uttar Pradesh,Thiruvananthapuram,Kerala,1
187,928,721,272,1772.78,18,Thursday,-57.59,0,0,GPay,Completed,Online Shopping,Android,Chandrapur,Maharashtra,Bardhaman,West Bengal,0
188,1041,684,55,489.97,22,Sunday,29.72,0,0,BHIM,Pending,Healthcare Services,MacOS,Jamshedpur,Jharkhand,Jamshedpur,Jharkhand,0
189,398,603,194,1380.35,1,Friday,21.49,0,1,BHIM,Failed,Online Shopping,Windows,Begusarai,Bihar,Kota,Rajasthan,0
190,1396,103,855,266.64,20,Saturday,-92.86,0,0,GPay,Completed,Mobile Recharge,Windows,Patna,Bihar,Jalandhar,Punjab,1
191,1090,207,283,3579.4,12,Thursday,-21.62,1,0,PhonePe,Failed,Education Fees,Windows,Jalna,Maharashtra,Eluru,Andhra Pradesh,1
192,1015,422,176,1440.67,3,Monday,19.26,0,1,PhonePe,Failed,Travel Booking,Android,Bokaro,Jharkhand,Ulhasnagar,Maharashtra,0
193,380,1031,930,4262.97,19,Friday,37.59,1,0,BHIM,Pending,Healthcare Services,Windows,Saharanpur,Uttar Pradesh,Raichur,Karnataka,1
194,342,384,622,3330.49,18,Monday,-14.42,1,0,BHIM,Completed,Gas Bill,Windows,Durg,Chhattisgarh,Howrah,West Bengal,1
195,1805,158,645,4847.74,10,Thursday,16.63,1,0,GPay,Pending,Mobile Recharge,iOS,Bhilwara,Rajasthan,Aizawl,Mizoram,0
196,968,225,47,4952.08,3,Monday,67.07,1,1,GPay,Failed,Food Delivery,MacOS,Puducherry,Puducherry,Tumkur,Karnataka,1
197,1547,301,794,4019.66,13,Wednesday,-32.86,1,0,GPay,Pending,DTH Recharge,Windows,Karimnagar,Telangana,Meerut,Uttar Pradesh,0
198,1118,528,680,2294.3,16,Tuesday,65.55,0,0,BHIM,Pending,Water Bill,Windows,Vijayawada,Andhra Pradesh,Saharanpur,Uttar Pradesh,0
199,1826,1061,794,3429.24,22,Friday,45.64,1,0,BHIM,Pending,Water Bill,Windows,Dhule,Maharashtra,Vasai-Virar,Maharashtra,1
200,1754,452,676,155.49,9,Sunday,15.52,0,0,PhonePe,Pending,Water Bill,Android,Kolkata,West Bengal,Mangalore,Karnataka,0
201,737,423,763,3194.03,11,Sunday,93.09,1,0,GPay,Pending,Education Fees,Android,Ahmedabad,Gujarat,Hubli-Dharwad,Karnataka,0
202,1963,1080,770,4440.09,3,Friday,-21.79,1,1,Paytm,Pending,Gas Bill,Android,Agra,Uttar Pradesh,Karimnagar,Telangana,1
203,634,391,712,2167.86,0,Tuesday,-8.99,0,1,Paytm,Completed,Mobile Recharge,MacOS,Loni,Uttar Pradesh,Bathinda,Punjab,0
204,591,226,313,2332.12,12,Friday,-69.95,0,0,BHIM,Completed,Water Bill,iOS,Gandhidham,Gujarat,Etawah,Uttar Pradesh,0
205,622,998,401,2269.84,21,Friday,-56.53,0,0,GPay,Completed,Electricity Bill,iOS,Kochi,Kerala,Bhavnagar,Gujarat,0
206,109,1001,830,3301.61,23,Sunday,-99.87,1,1,GPay,Pending,Gas Bill,MacOS,Kadapa,Andhra Pradesh,Patiala,Punjab,1
207,1800,581,805,1354.07,23,Monday,99.18,0,1,PhonePe,Failed,Travel Booking,Android,Jabalpur,Madhya Pradesh,Agra,Uttar Pradesh,1
208,596,449,525,4058.73,4,Friday,27.41,1,1,BHIM,Completed,Electricity Bill,MacOS,Bally,West Bengal,Sangli-Miraj & Kupwad,Maharashtra,1
209,1829,536,943,867.34,14,Tuesday,-12.84,0,0,Paytm,Pending,Healthcare Services,Android,Maheshtala,West Bengal,Aizawl,Mizoram,0
210,1400,409,257,998.42,3,Tuesday,-39.0,0,1,PhonePe,Failed,DTH Recharge,MacOS,Salem,Tamil Nadu,Rajahmundry,Andhra Pradesh,0
211,1118,376,385,2633.33,4,Wednesday,38.83,0,1,BHIM,Completed,DTH Recharge,Android,Vijayawada,Andhra Pradesh,Faridabad,Haryana,0
212,960,726,438,2306.96,1,Tuesday,82.51,0,1,BHIM,Pending,Food Delivery,Windows,Bangalore,Karnataka,Bokaro,Jharkhand,1
213,182,288,404,1866.18,0,Thursday,24.18,0,1,PhonePe,Failed,Water Bill,MacOS,Muzaffarpur,Bihar,Bihar Sharif,Bihar,0
214,110,805,129,2314.58,15,Saturday,52.6,0,0,BHIM,Completed,Education Fees,iOS,Nashik,Maharashtra,Hapur,Uttar Pradesh,0
215,174,113,277,487.9,7,Saturday,-41.88,0,0,GPay,Failed,Online Shopping,MacOS,Jalgaon,Maharashtra,Loni,Uttar Pradesh,0
216,1771,125,125,2581.8,3,Wednesday,12.41,0,1,GPay,Completed,Healthcare Services,MacOS,Udaipur,Rajasthan,Begusarai,Bihar,0
217,458,1384,656,1555.14,12,Saturday,97.83,0,0,PhonePe,Failed,Education Fees,MacOS,Muzaffarnagar,Uttar Pradesh,Durgapur,West Bengal,1
218,1278,1409,926,765.96,13,Saturday,75.98,0,0,GPay,Completed,Travel Booking,MacOS,Varanasi,Uttar Pradesh,Pimpri-Chinchwad,Maharashtra,0
219,419,213,486,1954.18,19,Monday,85.21,0,0,GPay,Pending,DTH Recharge,Windows,Nanded,Maharashtra,Kadapa,Andhra Pradesh,1
220,377,482,862,2196.21,10,Friday,31.63,0,0,Paytm,Failed,Travel Booking,MacOS,Tiruppur,Tamil Nadu,Bathinda,Punjab,1
221,1303,45,190,1204.17,1,Tuesday,2.3,0,1,PhonePe,Failed,Education Fees,MacOS,Ahmednagar,Maharashtra,Pali,Rajasthan,0
222,976,984,33,4795.5,0,Tuesday,-1.41,1,1,Paytm,Completed,Healthcare Services,Windows,Durg,Chhattisgarh,Ratlam,Madhya Pradesh,0
223,791,1429,820,4067.65,18,Monday,-70.37,1,0,GPay,Pending,Online Shopping,iOS,Delhi,Delhi,Dhule,Maharashtra,1
224,1156,798,12,3252.46,19,Thursday,31.44,1,0,Paytm,Failed,Healthcare Services,Android,Agra,Uttar Pradesh,Jaipur,Rajasthan,0
225,1972,286,480,4908.79,23,Saturday,-28.45,1,1,BHIM,Completed,Food Delivery,MacOS,Prayagraj,Uttar Pradesh,Bhilai,Chhattisgarh,0
226,432,715,27,757.86,14,Thursday,31.19,0,0,GPay,Failed,Healthcare Services,iOS,Karimnagar,Telangana,Raipur,Chhattisgarh,0
227,1465,287,286,4580.88,14,Monday,29.03,1,0,Paytm,Completed,Food Delivery,Windows,Ichalkaranji,Maharashtra,Maheshtala,West Bengal,1
228,1241,1350,998,1621.06,11,Sunday,91.04,0,0,Paytm,Failed,Education Fees,iOS,Bhiwandi,Maharashtra,Amritsar,Punjab,1
229,139,93,31,3326.64,3,Sunday,-0.11,1,1,PhonePe,Completed,Education Fees,iOS,Mirzapur,Uttar Pradesh,Mira-Bhayandar,Maharashtra,0
230,1557,475,563,4462.47,18,Tuesday,51.16,1,0,GPay,Failed,Food Delivery,Android,Eluru,Andhra Pradesh,Raipur,Chhattisgarh,1
231,127,1254,257,365.34,12,Tuesday,52.67,0,0,GPay,Failed,Gas Bill,MacOS,Asansol,West Bengal,Surat,Gujarat,0
232,1892,357,464,1888.77,13,Tuesday,97.77,0,0,GPay,Pending,DTH Recharge,iOS,Etawah,Uttar Pradesh,Bharatpur,Rajasthan,0
233,401,518,379,1128.26,23,Monday,48.43,0,1,BHIM,Pending,Healthcare Services,Windows,Panihati,West Bengal,Karimnagar,Telangana,0
234,1657,394,3,481.93,15,Tuesday,-93.35,0,0,GPay,Failed,Education Fees,Windows,Aurangabad,Maharashtra,Purnia,Bihar,1
235,737,836,582,3412.12,4,Friday,91.55,1,1,GPay,Completed,DTH Recharge,MacOS,Ahmedabad,Gujarat,Jhansi,Uttar Pradesh,0
236,1017,390,317,1783.07,8,Monday,79.95,0,0,BHIM,Pending,DTH Recharge,iOS,Vadodara,Gujarat,Avadi,Tamil Nadu,0
237,899,876,167,636.83,16,Friday,3.45,0,0,GPay,Completed,Food Delivery,iOS,Bally,West Bengal,Tumkur,Karnataka,1
238,473,106,616,4106.82,9,Saturday,-42.02,1,0,Paytm,Completed,Mobile Recharge,MacOS,Bhiwandi,Maharashtra,Chennai,Tamil Nadu,0
239,1441,733,70,2672.58,14,Sunday,-51.72,0,0,PhonePe,Completed,Gas Bill,Windows,Kadapa,Andhra Pradesh,Kochi,Kerala,0
240,640,818,634,4459.15,20,Monday,16.55,1,0,GPay,Failed,Food Delivery,Windows,Dehradun,Uttarakhand,Alwar,Rajasthan,0
241,1338,62,34,1003.36,3,Wednesday,77.61,0,1,Paytm,Pending,Gas Bill,iOS,Navi Mumbai,Maharashtra,Bokaro,Jharkhand,1
242,1121,676,871,4028.5,4,Saturday,12.77,1,1,PhonePe,Completed,Mobile Recharge,Android,Malegaon,Maharashtra,Mathura,Uttar Pradesh,0
243,709,145,973,3062.55,23,Monday,-83.88,1,1,BHIM,Failed,Education Fees,Android,Anantapur,Andhra Pradesh,Dewas,Madhya Pradesh,0
244,555,1482,43,2538.51,22,Saturday,30.07,0,0,GPay,Pending,Food Delivery,MacOS,Thoothukudi,Tamil Nadu,Surat,Gujarat,0
245,1601,467,378,2671.4,20,Tuesday,72.06,0,0,GPay,Completed,Gas Bill,iOS,Farrukhabad,Uttar Pradesh,Kolkata,West Bengal,0
246,1132,988,54,627.06,2,Thursday,40.27,0,1,BHIM,Failed,Water Bill,Android,Bellary,Karnataka,Malegaon,Maharashtra,0
247,897,242,919,1716.29,8,Saturday,83.61,0,0,Paytm,Completed,Online Shopping,Android,Sangli-Miraj & Kupwad,Maharashtra,Sangli-Miraj & Kupwad,Maharashtra,1
248,1206,21,233,229.85,23,Wednesday,60.35,0,1,BHIM,Failed,Electricity Bill,Windows,Rourkela,Odisha,Junagadh,Gujarat,0
249,1665,117,79,903.79,6,Wednesday,-91.26,0,0,GPay,Pending,Education Fees,MacOS,Coimbatore,Tamil Nadu,Dhanbad,Jharkhand,1
250,599,266,621,612.76,20,Friday,-84.64,0,0,BHIM,Failed,Mobile Recharge,MacOS,Ghaziabad,Uttar Pradesh,Bhilwara,Rajasthan,1
251,1014,1445,588,1514.29,11,Sunday,-26.61,0,0,PhonePe,Failed,Travel Booking,Windows,Kulti,West Bengal,Bhagalpur,Bihar,0
252,1079,548,327,4502.23,20,Friday,41.1,1,0,GPay,Pending,Healthcare Services,Android,Bhiwandi,Maharashtra,Indore,Madhya Pradesh,0
253,161,417,476,2765.28,14,Saturday,-75.45,0,0,PhonePe,Failed,Online Shopping,iOS,Kalyan-Dombivli,Maharashtra,Asansol,West Bengal,0
254,74,482,833,2495.04,5,Friday,-93.25,0,1,BHIM,Completed,Travel Booking,iOS,Prayagraj,Uttar Pradesh,Varanasi,Uttar Pradesh,1
255,616,174,905,2477.29,22,Monday,72.55,0,0,Paytm,Pending,Healthcare Services,MacOS,Coimbatore,Tamil Nadu,Bathinda,Punjab,0
256,460,422,415,2662.93,9,Wednesday,32.08,0,0,PhonePe,Pending,Travel Booking,MacOS,Kolhapur,Maharashtra,Durg,Chhattisgarh,1
257,1920,54,932,1083.5,14,Saturday,-94.53,0,0,Paytm,Failed,Education Fees,Android,New Delhi,Delhi,Amravati,Maharashtra,0
258,1774,876,802,1941.16,5,Wednesday,44.26,0,1,GPay,Failed,Food Delivery,Windows,Kamarhati,West Bengal,Kalyan-Dombivli,Maharashtra,0
259,869,1173,737,2337.2,22,Friday,98.52,0,0,Paytm,Pending,Water Bill,MacOS,Kalyan-Dombivli,Maharashtra,Vijayawada,Andhra Pradesh,1
260,575,1398,235,1479.83,23,Monday,14.22,0,1,GPay,Failed,Healthcare Services,Android,Bardhaman,West Bengal,Bhiwandi,Maharashtra,1
261,741,551,676,62.68,2,Sunday,-38.62,0,1,Paytm,Failed,Food Delivery,Android,Agartala,Tripura,Rourkela,Odisha,0
262,1736,367,455,45.34,19,Thursday,-92.6,0,0,BHIM,Pending,Mobile Recharge,MacOS,Ajmer,Rajasthan,Ahmedabad,Gujarat,0
263,837,120,785,1570.82,1,Saturday,-87.19,0,1,Paytm,Failed,Travel Booking,iOS,Madurai,Tamil Nadu,Bathinda,Punjab,1
264,532,1014,131,735.36,9,Tuesday,23.59,0,0,PhonePe,Completed,Travel Booking,Windows,Tirunelveli,Tamil Nadu,Purnia,Bihar,1
265,1341,79,189,210.74,13,Friday,43.47,0,0,BHIM,Pending,Education Fees,Windows,Kulti,West Bengal,Bihar Sharif,Bihar,1
266,1998,528,231,224.62,19,Saturday,-53.06,0,0,Paytm,Failed,Water Bill,Windows,Jodhpur,Rajasthan,Thrissur,Kerala,1
267,909,232,524,1629.62,10,Monday,-25.73,0,0,GPay,Completed,Food Delivery,MacOS,Muzaffarpur,Bihar,Warangal,Telangana,0
268,147,1315,437,1633.38,21,Friday,57.63,0,0,Paytm,Completed,Healthcare Services,iOS,Durgapur,West Bengal,Howrah,West Bengal,0
269,1838,1336,384,156.76,13,Thursday,-26.34,0,0,BHIM,Failed,Electricity Bill,MacOS,Bardhaman,West Bengal,Bhavnagar,Gujarat,0
270,1868,1211,27,4040.36,20,Saturday,2.16,1,0,GPay,Completed,Healthcare Services,iOS,Ichalkaranji,Maharashtra,Karnal,Haryana,0
271,1605,1191,730,4153.8,3,Tuesday,-93.48,1,1,Paytm,Pending,Online Shopping,MacOS,Saharanpur,Uttar Pradesh,Aligarh,Uttar Pradesh,0
272,1562,1330,81,2517.98,16,Friday,14.89,0,0,GPay,Failed,Travel Booking,Windows,Ahmednagar,Maharashtra,Bhubaneswar,Odisha,0
273,1104,249,868,3296.33,10,Monday,4.07,1,0,GPay,Pending,Online Shopping,Android,Tumkur,Karnataka,Karnal,Haryana,0
274,1713,1179,301,3995.23,19,Wednesday,95.49,1,0,PhonePe,Completed,Online Shopping,Windows,Sikar,Rajasthan,Ujjain,Madhya Pradesh,1
275,1533,237,710,4788.09,9,Sunday,-18.01,1,0,PhonePe,Failed,Electricity Bill,Android,Bareilly,Uttar Pradesh,Bhagalpur,Bihar,1
276,157,742,670,2245.39,14,Saturday,-16.23,0,0,BHIM,Completed,Online Shopping,Android,Patna,Bihar,Ichalkaranji,Maharashtra,0
277,1896,1102,168,3329.85,22,Tuesday,21.11,1,0,BHIM,Failed,Online Shopping,iOS,Aizawl,Mizoram,Arrah,Bihar,0
278,643,242,679,4916.26,9,Saturday,15.2,1,0,BHIM,Failed,Online Shopping,Android,Purnia,Bihar,Bokaro,Jharkhand,1
279,1843,369,898,604.82,5,Saturday,-47.32,0,1,BHIM,Completed,DTH Recharge,MacOS,Guwahati,Assam,Hyderabad,Telangana,0
280,1522,207,130,3450.54,14,Friday,97.99,1,0,GPay,Completed,Education Fees,MacOS,Surat,Gujarat,Patiala,Punjab,1
281,1882,795,926,2012.19,4,Wednesday,11.39,0,1,BHIM,Completed,Travel Booking,MacOS,Varanasi,Uttar Pradesh,Sangli-Miraj & Kupwad,Maharashtra,0
282,690,690,606,369.69,7,Tuesday,84.14,0,0,GPay,Completed,Healthcare Services,Windows,Gorakhpur,Uttar Pradesh,Puducherry,Puducherry,0
283,1292,922,965,673.89,2,Friday,-63.31,0,1,Paytm,Failed,Education Fees,Android,Kanpur,Uttar Pradesh,Bhilwara,Rajasthan,0
284,172,312,380,2268.18,3,Wednesday,-35.91,0,1,Paytm,Failed,Healthcare Services,Android,Jamshedpur,Jharkhand,Arrah,Bihar,0
285,1935,199,759,242.39,9,Saturday,3.54,0,0,Paytm,Pending,Mobile Recharge,MacOS,Maheshtala,West Bengal,Mathura,Uttar Pradesh,0
286,1729,874,655,3786.74,8,Tuesday,90.7,1,0,Paytm,Pending,Travel Booking,Windows,Begusarai,Bihar,Jalgaon,Maharashtra,1
287,882,1064,572,1424.67,20,Friday,-76.29,0,0,Paytm,Pending,Water Bill,Android,Jhansi,Uttar Pradesh,Meerut,Uttar Pradesh,0
288,459,347,296,4622.65,22,Monday,33.29,1,0,Paytm,Completed,Travel Booking,Windows,Satna,Madhya Pradesh,Karnal,Haryana,1
289,1131,1042,773,4512.8,22,Monday,91.97,1,0,PhonePe,Failed,Electricity Bill,MacOS,Gwalior,Madhya Pradesh,Pune,Maharashtra,1
290,14,1001,853,1409.91,22,Wednesday,89.58,0,0,GPay,Completed,Gas Bill,Android,Kanpur,Uttar Pradesh,Ambattur,Tamil Nadu,0
291,1067,259,319,3531.9,23,Sunday,68.95,1,1,Paytm,Failed,Travel Booking,iOS,Jalna,Maharashtra,Vasai-Virar,Maharashtra,0
292,1011,539,89,3343.91,1,Monday,93.69,1,1,PhonePe,Failed,Water Bill,Android,Kamarhati,West Bengal,Cuttack,Odisha,0
293,1490,153,335,1381.26,13,Wednesday,26.12,0,0,PhonePe,Pending,Gas Bill,Windows,Kota,Rajasthan,Kadapa,Andhra Pradesh,0
294,1448,1409,176,4661.91,8,Friday,58.84,1,0,GPay,Completed,Travel Booking,Android,Belgaum,Karnataka,Patiala,Punjab,1
295,1944,1300,495,1881.67,17,Monday,88.63,0,0,PhonePe,Failed,Gas Bill,Windows,Thiruvananthapuram,Kerala,Prayagraj,Uttar Pradesh,0
296,963,311,307,1413.72,2,Friday,-60.29,0,1,PhonePe,Pending,Gas Bill,Android,Rewa,Madhya Pradesh,Rewa,Madhya Pradesh,0
297,1756,1482,244,2453.97,1,Wednesday,22.24,0,1,GPay,Completed,Food Delivery,MacOS,Agartala,Tripura,Gopalpur,Odisha,0
298,857,1409,784,1174.34,4,Thursday,-30.26,0,1,BHIM,Failed,Travel Booking,iOS,Pimpri-Chinchwad,Maharashtra,Purnia,Bihar,0
299,1798,615,814,2451.62,18,Tuesday,26.01,0,0,Paytm,Pending,Mobile Recharge,Windows,Ajmer,Rajasthan,Hapur,Uttar Pradesh,0
300,606,198,266,4846.84,8,Tuesday,-34.92,1,0,GPay,Pending,Electricity Bill,Windows,Agartala,Tripura,Kochi,Kerala,0
301,361,952,980,1738.55,6,Saturday,-20.38,0,0,Paytm,Completed,Food Delivery,MacOS,Varanasi,Uttar Pradesh,Imphal,Manipur,1
302,1721,1002,616,145.78,1,Friday,-46.42,0,1,BHIM,Completed,Gas Bill,MacOS,Kulti,West Bengal,Etawah,Uttar Pradesh,1
303,125,1152,791,1588.77,17,Friday,-21.72,0,0,Paytm,Failed,Mobile Recharge,MacOS,Kalyan-Dombivli,Maharashtra,Bikaner,Rajasthan,0
304,534,112,811,1699.87,20,Tuesday,63.7,0,0,BHIM,Completed,DTH Recharge,iOS,Durg,Chhattisgarh,Thoothukudi,Tamil Nadu,0
305,454,1173,897,3897.98,0,Saturday,-77.94,1,1,PhonePe,Completed,Water Bill,Windows,Warangal,Telangana,Junagadh,Gujarat,0
306,265,1239,996,3902.39,18,Monday,-33.34,1,0,GPay,Completed,Gas Bill,MacOS,Aizawl,Mizoram,Gaya,Bihar,0
307,1342,101,532,993.0,14,Monday,-68.6,0,0,PhonePe,Failed,Mobile Recharge,Android,Tiruppur,Tamil Nadu,Erode,Tamil Nadu,0
308,595,331,933,1078.86,8,Wednesday,46.67,0,0,Paytm,Pending,Electricity Bill,MacOS,Nashik,Maharashtra,Ujjain,Madhya Pradesh,0
309,1732,42,432,785.57,4,Monday,-39.71,0,1,BHIM,Completed,Electricity Bill,Android,Loni,Uttar Pradesh,Muzaffarpur,Bihar,0
310,70,558,60,656.83,14,Monday,48.11,0,0,BHIM,Pending,DTH Recharge,iOS,Thoothukudi,Tamil Nadu,Rourkela,Odisha,0
311,157,152,517,3713.52,8,Tuesday,8.34,1,0,BHIM,Completed,DTH Recharge,Windows,Patna,Bihar,Chennai,Tamil Nadu,0
312,1508,1205,798,3924.07,2,Saturday,-14.97,1,1,PhonePe,Pending,Online Shopping,MacOS,Belgaum,Karnataka,Karnal,Haryana,0
313,562,940,727,2881.43,15,Monday,-24.68,0,0,GPay,Failed,Travel Booking,Android,Tumkur,Karnataka,Amravati,Maharashtra,0
314,1981,833,575,4538.42,11,Wednesday,6.64,1,0,Paytm,Pending,Food Delivery,MacOS,Jalgaon,Maharashtra,Berhampur,Odisha,1
315,1018,1491,404,542.41,18,Wednesday,-55.19,0,0,Paytm,Failed,Gas Bill,MacOS,Avadi,Tamil Nadu,Alwar,Rajasthan,0
316,1580,476,458,545.63,15,Sunday,-37.88,0,0,Paytm,Failed,Mobile Recharge,iOS,Raichur,Karnataka,Bhilwara,Rajasthan,1
317,196,1149,174,1250.6,13,Monday,-71.73,0,0,PhonePe,Failed,Travel Booking,Android,Kirari Suleman Nagar,Delhi,Ahmednagar,Maharashtra,0
318,1072,1481,181,2059.88,8,Monday,48.1,0,0,GPay,Pending,Food Delivery,Windows,Ahmedabad,Gujarat,Mathura,Uttar Pradesh,0
319,659,1412,159,1046.91,10,Tuesday,12.48,0,0,GPay,Failed,Electricity Bill,iOS,Amravati,Maharashtra,Noida,Uttar Pradesh,0
320,642,1336,51,2415.5,15,Sunday,10.96,0,0,Paytm,Failed,Electricity Bill,iOS,Panipat,Haryana,Dhule,Maharashtra,0
321,1887,216,456,3784.68,7,Saturday,-67.58,1,0,GPay,Completed,Travel Booking,Windows,Gwalior,Madhya Pradesh,Malegaon,Maharashtra,0
322,405,897,891,2476.43,2,Tuesday,25.23,0,1,GPay,Pending,Electricity Bill,MacOS,Nashik,Maharashtra,Surat,Gujarat,0
323,1534,1121,429,588.8,13,Wednesday,99.15,0,0,BHIM,Pending,Food Delivery,Windows,New Delhi,Delhi,Bangalore,Karnataka,0
324,1071,661,533,2616.73,21,Thursday,-59.11,0,0,PhonePe,Pending,Healthcare Services,MacOS,Rampur,Uttar Pradesh,Howrah,West Bengal,0
325,1064,1239,258,4681.08,0,Tuesday,85.42,1,1,BHIM,Completed,Gas Bill,Android,Bellary,Karnataka,Dhule,Maharashtra,1
326,337,1074,733,2082.1,17,Friday,-69.93,0,0,BHIM,Pending,Gas Bill,Android,Bhilai,Chhattisgarh,Bangalore,Karnataka,0
327,639,1437,466,2689.12,17,Friday,-33.79,0,0,PhonePe,Completed,Food Delivery,Windows,Chandrapur,Maharashtra,North Dumdum,West Bengal,1
328,1218,321,69,4416.83,18,Wednesday,-31.01,1,0,Paytm,Failed,Mobile Recharge,iOS,Rohtak,Haryana,Satna,Madhya Pradesh,1
329,563,583,841,1529.45,18,Monday,24.9,0,0,BHIM,Failed,Gas Bill,MacOS,Karimnagar,Telangana,Panipat,Haryana,0
330,1150,1109,657,762.96,13,Monday,46.13,0,0,PhonePe,Failed,Electricity Bill,Windows,Khammam,Telangana,Vadodara,Gujarat,0
331,1155,210,130,3860.12,22,Wednesday,18.43,1,0,BHIM,Failed,Education Fees,MacOS,Bikaner,Rajasthan,Ujjain,Madhya Pradesh,1
332,429,345,946,4647.81,13,Monday,22.98,1,0,PhonePe,Completed,Education Fees,Android,Muzaffarpur,Bihar,Aligarh,Uttar Pradesh,1
333,1792,1,318,2559.01,11,Wednesday,-12.06,0,0,GPay,Completed,Food Delivery,iOS,Etawah,Uttar Pradesh,Indore,Madhya Pradesh,0
334,620,1025,807,1887.17,14,Friday,-22.89,0,0,PhonePe,Pending,Gas Bill,MacOS,Nagpur,Maharashtra,Nizamabad,Telangana,0
335,1718,1070,325,4776.85,20,Thursday,89.1,1,0,GPay,Completed,Healthcare Services,Android,Ahmedabad,Gujarat,Ichalkaranji,Maharashtra,0
336,1721,896,574,3945.04,8,Saturday,37.07,1,0,BHIM,Failed,Electricity Bill,MacOS,Kulti,West Bengal,Ahmednagar,Maharashtra,0
337,1336,714,183,3853.95,20,Thursday,-30.8,1,0,GPay,Pending,Online Shopping,iOS,Karnal,Haryana,Belgaum,Karnataka,0
338,784,767,78,1805.6,7,Saturday,-61.02,0,0,GPay,Pending,Water Bill,Android,Bhopal,Madhya Pradesh,Tiruchirappalli,Tamil Nadu,0
339,193,756,938,3034.27,15,Sunday,-93.29,1,0,Paytm,Completed,Mobile Recharge,Windows,Thrissur,Kerala,Avadi,Tamil Nadu,1
340,816,90,713,287.08,23,Sunday,14.44,0,1,Paytm,Failed,Food Delivery,Windows,Ghaziabad,Uttar Pradesh,Bhilai,Chhattisgarh,1
341,1245,1295,466,3749.93,9,Saturday,29.51,1,0,BHIM,Pending,Electricity Bill,Windows,Panihati,West Bengal,Raipur,Chhattisgarh,0
342,79,757,30,885.36,3,Monday,70.19,0,1,PhonePe,Failed,Gas Bill,Android,Gurgaon,Haryana,New Delhi,Delhi,1
343,115,909,134,1388.11,9,Wednesday,70.52,0,0,Paytm,Failed,Healthcare Services,Windows,Ambarnath,Maharashtra,Faridabad,Haryana,0
344,682,1377,79,4721.56,22,Wednesday,3.27,1,0,PhonePe,Failed,Travel Booking,MacOS,Raipur,Chhattisgarh,Darbhanga,Bihar,0
345,853,1368,923,4125.41,7,Saturday,0.31,1,0,GPay,Completed,Online Shopping,Android,Varanasi,Uttar Pradesh,Visakhapatnam,Andhra Pradesh,0
346,354,909,46,3443.89,14,Monday,-18.15,1,0,Paytm,Completed,Healthcare Services,Android,Aurangabad,Maharashtra,Karnal,Haryana,0
347,638,561,575,2331.8,4,Wednesday,67.22,0,1,Paytm,Pending,Food Delivery,MacOS,Bally,West Bengal,Srinagar,Jammu and Kashmir,1
348,181,239,941,433.0,21,Friday,-36.5,0,0,GPay,Failed,Travel Booking,iOS,Mirzapur,Uttar Pradesh,Guwahati,Assam,0
349,1571,347,808,1873.27,13,Saturday,-83.75,0,0,GPay,Failed,Travel Booking,MacOS,Bikaner,Rajasthan,Aligarh,Uttar Pradesh,0
350,631,1395,372,1897.17,15,Sunday,-42.58,0,0,PhonePe,Completed,Mobile Recharge,Android,Belgaum,Karnataka,Nanded,Maharashtra,0
351,848,463,856,886.38,18,Monday,-41.01,0,0,PhonePe,Completed,DTH Recharge,Android,Ichalkaranji,Maharashtra,Jamshedpur,Jharkhand,0
352,190,1004,872,2615.69,19,Thursday,65.9,0,0,Paytm,Failed,Education Fees,MacOS,Jamnagar,Gujarat,Jammu,Jammu and Kashmir,0
353,76,1199,141,1054.1,12,Saturday,40.44,0,0,PhonePe,Failed,Gas Bill,Android,Bardhaman,West Bengal,Junagadh,Gujarat,0
