transaction_id,user_id,merchant_id,device_id,amount,hour,day_of_week,transaction_amount_deviation,is_high_value,is_odd_hour,upi_channel,transaction_status,merchant_category,device_os,default_city,default_state,transaction_city,transaction_state,fraud,transaction_date,transaction_time,
5147,1236,410,878,27950.59,0,Tuesday,-96.78,1,1,PhonePe,Pending,Education,Windows,Satna,Madhya Pradesh,Salem,Tamil Nadu,1,9/19/2023,12:15:20 AM,
5148,342,1040,607,15412.13,13,Tuesday,37.21,1,0,PhonePe,Completed,Utilities,Android,Durg,Chhattisgarh,Cuttack,Odisha,0,2/7/2023,1:31:59 PM,
5149,573,974,825,14359.11,2,Tuesday,73.43,1,1,PayTM,Pending,Utilities,Android,Bhagalpur,Bihar,Tiruchirappalli,Tamil Nadu,1,12/19/2023,2:07:40 AM,
5150,1640,216,760,3103.89,23,Saturday,-17.26,1,1,PhonePe,Failed,Food,Android,Jabalpur,Madhya Pradesh,Jabalpur,Madhya Pradesh,0,5/27/2023,11:06:51 PM,
5151,1104,1236,941,4566.22,18,Saturday,-86.94,1,0,BHIM,Pending,Food,iOS,Tumkur,Karnataka,Mirzapur,Uttar Pradesh,0,4/20/2024,6:11:05 PM,
5152,900,449,191,9423.03,17,Monday,53.91,1,0,PayTM,Failed,Shopping,Windows,Kolhapur,Maharashtra,Srinagar,Jammu and Kashmir,0,12/11/2023,5:32:06 PM,
5153,1208,568,694,970.35,10,Thursday,-43.99,0,0,PhonePe,Pending,Utilities,Android,Thane,Maharashtra,Muzaffarpur,Bihar,0,11/9/2023,10:04:47 AM,
5154,1996,907,788,8986.3,11,Tuesday,-7.96,1,0,GPay,Failed,Utilities,iOS,Rohtak,Haryana,Panihati,West Bengal,0,7/18/2023,11:09:12 AM,
5155,502,1179,420,1252.98,22,Monday,-6.86,0,0,GPay,Pending,Shopping,iOS,Dhule,Maharashtra,Nagpur,Maharashtra,0,8/28/2023,10:23:04 PM,
5156,426,1452,222,1986.44,12,Friday,0.02,0,0,GPay,Failed,Shopping,Android,Ludhiana,Punjab,Thoothukudi,Tamil Nadu,0,6/9/2023,12:29:26 PM,
5157,1769,858,227,9349.7,9,Saturday,79.56,1,0,GPay,Completed,Food,Android,Bharatpur,Rajasthan,Vadodara,Gujarat,0,11/25/2023,9:51:16 AM,
5158,291,785,659,4787.59,7,Monday,47.97,1,0,BHIM,Failed,Shopping,Android,Nashik,Maharashtra,Khammam,Telangana,0,12/11/2023,7:18:07 AM,
5159,724,1405,816,6351.9,17,Monday,79.96,1,0,PayTM,Pending,Utilities,Windows,Rohtak,Haryana,Kirari Suleman Nagar,Delhi,0,2/13/2023,5:33:34 PM,
5160,76,1271,131,13482.65,3,Friday,74.11,1,1,PhonePe,Pending,Food,Other,Bardhaman,West Bengal,Karimnagar,Telangana,1,1/6/2023,3:23:11 AM,
5161,1747,1326,570,8525.8,21,Monday,-69.16,1,0,PayTM,Completed,Utilities,Android,Davanagere,Karnataka,Sagar,Madhya Pradesh,0,7/24/2023,9:55:27 PM,
5162,1116,912,588,19817.42,18,Saturday,-23.34,1,0,PayTM,Failed,Travel,Android,Alwar,Rajasthan,Amritsar,Punjab,1,2/11/2023,6:41:00 PM,
5163,1500,1004,464,4990.83,15,Friday,-25.57,1,0,PayTM,Failed,Utilities,Android,Firozabad,Uttar Pradesh,Mira-Bhayandar,Maharashtra,0,1/19/2024,3:37:19 PM,
5164,24,38,810,676.47,1,Thursday,11.78,0,1,PayTM,Pending,Shopping,Android,Madurai,Tamil Nadu,Erode,Tamil Nadu,0,12/28/2023,1:18:11 AM,
5165,1953,1046,237,9459.12,15,Monday,83.21,1,0,PayTM,Completed,Utilities,Android,Asansol,West Bengal,Khammam,Telangana,0,6/26/2023,3:03:38 PM,
5166,10,1316,186,93595.17,14,Saturday,31.34,1,0,GPay,Pending,Healthcare,Android,Coimbatore,Tamil Nadu,Kollam,Kerala,1,4/29/2023,2:53:19 PM,
5167,1394,824,127,1838.16,22,Saturday,-14.72,0,0,PayTM,Pending,Utilities,Android,South Dumdum,West Bengal,Raipur,Chhattisgarh,0,4/27/2024,10:12:20 PM,
5168,1132,1313,4,18163.1,1,Monday,-64.09,1,1,PhonePe,Completed,Food,Android,Bellary,Karnataka,Nizamabad,Telangana,1,5/29/2023,1:31:30 AM,
5169,888,171,996,16637.98,13,Wednesday,12.3,1,0,GPay,Completed,Shopping,Android,Mirzapur,Uttar Pradesh,Jamnagar,Gujarat,0,12/13/2023,1:18:26 PM,
5170,1740,827,376,63559.67,4,Thursday,5.99,1,1,BHIM,Pending,Shopping,Android,Kadapa,Andhra Pradesh,Indore,Madhya Pradesh,1,6/15/2023,4:23:39 AM,
5171,360,405,339,15600.9,21,Monday,78.02,1,0,PhonePe,Failed,Food,Android,Begusarai,Bihar,Ozhukarai,Puducherry,1,5/27/2024,9:09:36 PM,
5172,1570,522,586,16843.95,1,Monday,13.58,1,1,PhonePe,Completed,Utilities,iOS,Meerut,Uttar Pradesh,Bhavnagar,Gujarat,0,12/25/2023,1:54:14 AM,
5173,1391,1397,697,18604.37,18,Sunday,-40.01,1,0,PayTM,Completed,Food,Android,Faridabad,Haryana,Panihati,West Bengal,0,2/19/2023,6:52:31 PM,
5174,888,549,869,11950.27,12,Monday,-17.43,1,0,PayTM,Pending,Utilities,Windows,Mirzapur,Uttar Pradesh,Ambarnath,Maharashtra,0,5/1/2023,12:02:50 PM,
5175,1848,966,114,11042.17,15,Saturday,-1.98,1,0,PhonePe,Failed,Healthcare,Android,Akola,Maharashtra,Vadodara,Gujarat,0,8/19/2023,3:57:25 PM,
5176,1488,95,30,8333.6,19,Sunday,88.29,1,0,BHIM,Failed,Travel,Windows,Bareilly,Uttar Pradesh,Muzaffarnagar,Uttar Pradesh,0,4/9/2023,7:49:28 PM,
5177,328,29,26,6505.14,10,Monday,-73.85,1,0,GPay,Failed,Utilities,Android,Gorakhpur,Uttar Pradesh,Bhiwandi,Maharashtra,0,6/5/2023,10:54:47 AM,
5178,509,704,784,3721.28,20,Friday,-48.02,1,0,PhonePe,Failed,Food,Android,Nashik,Maharashtra,Pune,Maharashtra,0,5/5/2023,8:59:36 PM,
5179,381,1298,641,5527.59,2,Wednesday,62.61,1,1,PhonePe,Completed,Shopping,iOS,Kolkata,West Bengal,Raichur,Karnataka,0,12/27/2023,2:21:53 AM,
5180,518,217,82,7288.8,1,Saturday,-34.13,1,1,PayTM,Pending,Travel,Android,Aligarh,Uttar Pradesh,Tumkur,Karnataka,0,6/1/2024,1:31:21 AM,
5181,1591,798,328,6412.17,3,Wednesday,20.39,1,1,PhonePe,Failed,Food,iOS,Tiruchirappalli,Tamil Nadu,Jalna,Maharashtra,1,1/31/2024,3:22:08 AM,
5182,1341,362,45,19468.3,12,Wednesday,-69.48,1,0,PhonePe,Pending,Food,Android,Kulti,West Bengal,Jalna,Maharashtra,0,6/19/2024,12:23:51 PM,
5183,1458,204,294,5108.47,3,Sunday,-64.53,1,1,GPay,Pending,Travel,Android,Rajkot,Gujarat,Bangalore,Karnataka,0,6/18/2023,3:27:39 AM,
5184,1928,1083,592,11868.15,18,Friday,99.62,1,0,GPay,Completed,Food,iOS,Mangalore,Karnataka,Bhatpara,West Bengal,0,11/24/2023,6:02:33 PM,
5185,1494,1121,117,9712,18,Thursday,-88.03,1,0,GPay,Completed,Food,Android,Sagar,Madhya Pradesh,Dhanbad,Jharkhand,0,5/30/2024,6:31:51 PM,
5186,1014,197,673,11038.21,20,Wednesday,22.88,1,0,PhonePe,Pending,Travel,Android,Kulti,West Bengal,Durg,Chhattisgarh,0,2/22/2023,8:33:32 PM,
5187,1455,1091,921,1000.79,5,Sunday,19.76,0,1,GPay,Pending,Food,Android,Lucknow,Uttar Pradesh,Bilaspur,Chhattisgarh,0,12/10/2023,5:22:20 AM,
5188,1631,992,633,63310.62,12,Monday,-0.09,1,0,PayTM,Completed,Utilities,Android,Udaipur,Rajasthan,Siliguri,West Bengal,1,2/12/2024,12:05:40 PM,
5189,1423,1277,350,66199.73,13,Monday,28.28,1,0,PhonePe,Completed,Utilities,Windows,Nellore,Andhra Pradesh,Saharanpur,Uttar Pradesh,0,3/25/2024,1:48:51 PM,
5190,1524,948,689,40223.69,5,Monday,-81.92,1,1,PhonePe,Completed,Healthcare,iOS,Baranagar,West Bengal,Bilaspur,Chhattisgarh,0,5/20/2024,5:12:29 AM,
5191,338,1338,165,70854.04,1,Friday,-75.37,1,1,GPay,Failed,Food,Android,Pali,Rajasthan,Farrukhabad,Uttar Pradesh,1,6/23/2023,1:35:31 AM,
5192,1569,274,966,19400.19,8,Monday,74.17,1,0,PhonePe,Completed,Utilities,Android,Arrah,Bihar,Howrah,West Bengal,0,8/21/2023,8:19:11 AM,
5193,747,1120,385,40763.85,16,Friday,-2.83,1,0,PhonePe,Completed,Utilities,Android,Bhilai,Chhattisgarh,North Dumdum,West Bengal,0,12/15/2023,4:22:18 PM,
5194,612,343,919,8237.2,16,Monday,-37.03,1,0,PhonePe,Pending,Utilities,Android,Bhatpara,West Bengal,Firozabad,Uttar Pradesh,0,7/24/2023,4:50:17 PM,
5195,347,1438,325,17710.56,15,Sunday,-86,1,0,PhonePe,Pending,Education,iOS,Bareilly,Uttar Pradesh,Barasat,West Bengal,1,7/16/2023,3:15:10 PM,
5196,364,574,232,19132.35,10,Sunday,-49.46,1,0,PhonePe,Failed,Utilities,Android,Panihati,West Bengal,Thoothukudi,Tamil Nadu,0,3/19/2023,10:30:06 AM,
5197,234,948,281,14301.72,3,Thursday,-92.18,1,1,PhonePe,Failed,Healthcare,Android,Hubli-Dharwad,Karnataka,Jamnagar,Gujarat,1,12/28/2023,3:29:06 AM,
5198,1067,555,127,1587.55,6,Wednesday,12.99,0,0,PayTM,Pending,Healthcare,Android,Jalna,Maharashtra,Gwalior,Madhya Pradesh,0,12/13/2023,6:16:24 AM,
5199,539,240,233,14343.06,5,Sunday,82.54,1,1,BHIM,Pending,Utilities,iOS,Visakhapatnam,Andhra Pradesh,Guwahati,Assam,1,10/22/2023,5:11:11 AM,
5200,1647,656,951,3070.64,21,Saturday,22.67,1,0,PhonePe,Failed,Utilities,iOS,Ghaziabad,Uttar Pradesh,Kulti,West Bengal,0,4/8/2023,9:42:32 PM,
5201,311,297,78,13518.63,7,Tuesday,57.6,1,0,GPay,Pending,Utilities,Android,Akola,Maharashtra,Mysore,Karnataka,1,6/11/2024,7:42:47 AM,
5202,839,33,509,3220.59,10,Monday,-8.51,1,0,PhonePe,Completed,Utilities,Android,Ranchi,Jharkhand,Dehradun,Uttarakhand,0,4/1/2024,10:59:23 AM,
5203,253,284,588,13840.48,10,Saturday,-70.82,1,0,PhonePe,Failed,Utilities,Android,Raichur,Karnataka,Varanasi,Uttar Pradesh,1,10/28/2023,10:47:45 AM,
5204,1112,786,512,17560.79,2,Saturday,29.07,1,1,GPay,Completed,Utilities,iOS,Pimpri-Chinchwad,Maharashtra,Thiruvananthapuram,Kerala,1,10/28/2023,2:32:58 AM,
5205,871,402,903,7550.85,21,Monday,-21.6,1,0,GPay,Pending,Shopping,Android,Bihar Sharif,Bihar,Agartala,Tripura,0,4/1/2024,9:51:23 PM,
5206,273,1086,787,7297.79,1,Sunday,-36.41,1,1,BHIM,Failed,Utilities,Android,Ozhukarai,Puducherry,Akola,Maharashtra,0,3/26/2023,1:22:51 AM,
5207,216,73,529,16281.48,23,Saturday,-5.61,1,1,PhonePe,Completed,Food,Android,Guntur,Andhra Pradesh,Davanagere,Karnataka,0,4/22/2023,11:02:20 PM,
5208,1257,909,773,18948.65,19,Friday,-73.92,1,0,PhonePe,Completed,Food,Android,Gaya,Bihar,Noida,Uttar Pradesh,0,11/3/2023,7:35:18 PM,
5209,1403,1065,69,13571.82,6,Monday,25.33,1,0,PhonePe,Completed,Shopping,Windows,Srinagar,Jammu and Kashmir,Madurai,Tamil Nadu,0,4/22/2024,6:44:47 AM,
5210,655,1411,855,6808.95,2,Tuesday,-47.76,1,1,PhonePe,Completed,Shopping,Windows,Imphal,Manipur,Sangli-Miraj & Kupwad,Maharashtra,0,12/26/2023,2:03:15 AM,
5211,1231,1054,877,50959.66,9,Friday,-89.94,1,0,PayTM,Failed,Utilities,iOS,Ghaziabad,Uttar Pradesh,Purnia,Bihar,1,10/27/2023,9:30:15 AM,
5212,973,1055,397,16974.78,3,Tuesday,-20.88,1,1,GPay,Pending,Shopping,Android,Bhiwandi,Maharashtra,Alwar,Rajasthan,1,5/7/2024,3:31:12 AM,
5213,1188,72,492,3088.64,15,Monday,95.18,1,0,GPay,Pending,Food,Android,Ulhasnagar,Maharashtra,Nagpur,Maharashtra,0,12/11/2023,3:58:11 PM,
5214,384,2,815,10896.3,6,Friday,79.18,1,0,PayTM,Pending,Utilities,Windows,Raichur,Karnataka,Tirupati,Andhra Pradesh,0,1/20/2023,6:02:14 AM,
5215,471,41,167,8053.93,16,Sunday,81.28,1,0,BHIM,Completed,Utilities,Android,Rajkot,Gujarat,Jalandhar,Punjab,0,10/22/2023,4:33:22 PM,
5216,289,1156,506,2471.98,19,Thursday,55.66,0,0,GPay,Completed,Utilities,iOS,Karnal,Haryana,Sangli-Miraj & Kupwad,Maharashtra,0,11/9/2023,7:17:46 PM,
5217,1205,1295,606,5347.39,12,Sunday,40.55,1,0,PayTM,Pending,Shopping,iOS,Mau,Uttar Pradesh,Howrah,West Bengal,0,2/4/2024,12:19:23 PM,
5218,1043,533,790,2040.08,0,Friday,-65.44,0,1,GPay,Completed,Utilities,Android,Kalyan-Dombivli,Maharashtra,Ambarnath,Maharashtra,0,5/17/2024,12:10:31 AM,
5219,200,264,593,6545.75,7,Tuesday,84.11,1,0,PhonePe,Pending,Utilities,Android,Varanasi,Uttar Pradesh,Jamnagar,Gujarat,0,5/2/2023,7:01:49 AM,
5220,299,1388,781,13979.82,12,Saturday,-22.23,1,0,GPay,Completed,Utilities,Android,Firozabad,Uttar Pradesh,Bharatpur,Rajasthan,0,1/14/2023,12:49:46 PM,
5221,1014,210,253,15003.52,17,Friday,-53.71,1,0,PayTM,Failed,Shopping,Android,Kulti,West Bengal,Muzaffarpur,Bihar,1,1/6/2023,5:51:04 PM,
5222,1926,196,136,17372.1,2,Sunday,-65.61,1,1,GPay,Completed,Shopping,Android,New Delhi,Delhi,Maheshtala,West Bengal,0,10/22/2023,2:55:29 AM,
5223,1301,365,964,18524.48,23,Wednesday,-79.48,1,1,GPay,Completed,Shopping,Android,Bangalore,Karnataka,Dehradun,Uttarakhand,0,8/9/2023,11:14:58 PM,
5224,702,870,986,80515.4,6,Monday,-60,1,0,GPay,Completed,Healthcare,iOS,Coimbatore,Tamil Nadu,Mau,Uttar Pradesh,1,5/13/2024,6:25:18 AM,
5225,747,67,87,18288.41,22,Monday,5.78,1,0,PhonePe,Pending,Utilities,iOS,Bhilai,Chhattisgarh,Ahmedabad,Gujarat,0,10/30/2023,10:32:47 PM,
5226,877,937,450,97363.35,1,Thursday,63.21,1,1,PhonePe,Pending,Utilities,Android,Nanded,Maharashtra,Bhavnagar,Gujarat,1,1/18/2024,1:30:17 AM,
5227,784,496,212,10696.96,3,Saturday,-81.08,1,1,GPay,Completed,Shopping,iOS,Bhopal,Madhya Pradesh,Jabalpur,Madhya Pradesh,0,7/1/2023,3:47:00 AM,
5228,391,175,906,13912.03,12,Friday,-5.57,1,0,GPay,Failed,Utilities,iOS,Etawah,Uttar Pradesh,Bihar Sharif,Bihar,1,11/17/2023,12:28:52 PM,
5229,138,624,626,24548.51,14,Sunday,25.66,1,0,PhonePe,Pending,Utilities,Android,Junagadh,Gujarat,Bilaspur,Chhattisgarh,1,1/29/2023,2:34:11 PM,
5230,1823,1273,133,5008.69,16,Monday,-39.03,1,0,PhonePe,Pending,Food,iOS,Davanagere,Karnataka,Udaipur,Rajasthan,0,7/24/2023,4:49:45 PM,
5231,574,323,342,5136.22,20,Saturday,54.77,1,0,PayTM,Failed,Utilities,Android,Ratlam,Madhya Pradesh,Kamarhati,West Bengal,1,12/16/2023,8:23:49 PM,
5232,1709,1170,415,73713.65,19,Friday,35.57,1,0,PayTM,Pending,Shopping,Windows,Kozhikode,Kerala,Puducherry,Puducherry,1,1/5/2024,7:56:31 PM,
5233,511,1008,161,12286.83,12,Thursday,29.85,1,0,PhonePe,Failed,Utilities,Android,Avadi,Tamil Nadu,Bally,West Bengal,1,5/18/2023,12:00:06 PM,
5234,627,11,949,13090.83,23,Tuesday,-19.16,1,1,PhonePe,Pending,Food,Android,Patna,Bihar,Shahjahanpur,Uttar Pradesh,0,5/2/2023,11:40:21 PM,
5235,1666,307,929,77712.94,16,Wednesday,-18.67,1,0,PhonePe,Completed,Utilities,Android,Eluru,Andhra Pradesh,Ambattur,Tamil Nadu,0,6/12/2024,4:33:16 PM,
5236,344,784,27,4394.13,17,Wednesday,93.34,1,0,PayTM,Failed,Education,Android,Nanded,Maharashtra,Bellary,Karnataka,0,4/17/2024,5:00:31 PM,
5237,1383,145,160,17361.89,2,Friday,-66.15,1,1,GPay,Completed,Food,iOS,Hapur,Uttar Pradesh,Nizamabad,Telangana,1,4/12/2024,2:20:08 AM,
5238,974,893,701,5693.78,5,Friday,-42.28,1,1,PhonePe,Completed,Food,Android,Bhiwandi,Maharashtra,Dehradun,Uttarakhand,0,9/1/2023,5:28:05 AM,
5239,646,769,159,6289.46,9,Saturday,-94.67,1,0,PhonePe,Completed,Utilities,Android,Bhilwara,Rajasthan,Davanagere,Karnataka,0,1/13/2024,9:06:09 AM,
5240,329,626,720,18386.95,11,Saturday,55.08,1,0,PayTM,Failed,Utilities,iOS,Bangalore,Karnataka,Udaipur,Rajasthan,1,2/3/2024,11:17:18 AM,
5241,1264,1441,585,7836.82,2,Tuesday,58.65,1,1,GPay,Pending,Utilities,Windows,Srinagar,Jammu and Kashmir,Tiruppur,Tamil Nadu,0,7/11/2023,2:22:17 AM,
5242,1010,968,806,3936.73,19,Friday,-48.61,1,0,PayTM,Pending,Food,Android,Sikar,Rajasthan,Chandigarh,Chandigarh,0,7/21/2023,7:28:56 PM,
5243,1603,1417,13,8538.35,1,Thursday,83.87,1,1,PhonePe,Failed,Food,Android,Rajpur Sonarpur,West Bengal,Junagadh,Gujarat,1,10/5/2023,1:45:32 AM,
5244,1545,1034,360,14423.09,18,Saturday,22.51,1,0,PhonePe,Completed,Shopping,Windows,Pune,Maharashtra,Kalyan-Dombivli,Maharashtra,0,5/6/2023,6:24:01 PM,
5245,919,1248,581,87300.48,20,Saturday,-85.35,1,0,GPay,Failed,Shopping,Android,Lucknow,Uttar Pradesh,Kochi,Kerala,1,2/24/2024,8:18:34 PM,
5246,834,1448,674,2260.06,23,Wednesday,-97.86,0,1,PhonePe,Pending,Shopping,Windows,Jamnagar,Gujarat,Latur,Maharashtra,0,2/1/2023,11:18:36 PM,
5247,872,968,854,18767.14,6,Sunday,0.66,1,0,BHIM,Pending,Food,Android,Muzaffarnagar,Uttar Pradesh,Howrah,West Bengal,0,5/12/2024,6:01:36 AM,
5248,62,776,872,50974.95,10,Tuesday,83.2,1,0,PhonePe,Completed,Healthcare,Android,Patna,Bihar,Latur,Maharashtra,1,3/7/2023,10:05:17 AM,
5249,1514,859,914,2661.51,3,Friday,58.31,0,1,PhonePe,Completed,Education,Android,Srinagar,Jammu and Kashmir,Guwahati,Assam,0,4/26/2024,3:43:38 AM,
5250,1027,863,902,8696.43,10,Friday,16.25,1,0,GPay,Pending,Education,Windows,Kolkata,West Bengal,Dhule,Maharashtra,0,3/8/2024,10:53:31 AM,
5251,1813,310,680,1091.05,0,Sunday,-25.77,0,1,PhonePe,Completed,Utilities,iOS,Jamnagar,Gujarat,Gaya,Bihar,0,1/15/2023,12:20:09 AM,
5252,148,427,832,75164.46,6,Tuesday,87.45,1,0,PhonePe,Pending,Food,Android,Durgapur,West Bengal,Bally,West Bengal,1,5/14/2024,6:53:41 AM,
5253,749,1331,954,11126.49,17,Wednesday,13.18,1,0,PhonePe,Completed,Food,iOS,Bellary,Karnataka,Darbhanga,Bihar,0,7/19/2023,5:16:36 PM,
5254,726,1236,951,1262.46,21,Thursday,-44.49,0,0,PhonePe,Completed,Food,iOS,Farrukhabad,Uttar Pradesh,Nellore,Andhra Pradesh,0,5/9/2024,9:08:57 PM,
5255,1530,45,751,11345.01,3,Wednesday,-91.15,1,1,PhonePe,Pending,Utilities,iOS,Thiruvananthapuram,Kerala,Gaya,Bihar,1,3/22/2023,3:42:56 AM,
5256,1314,535,737,19891.99,2,Wednesday,25.2,1,1,GPay,Failed,Travel,Android,Panihati,West Bengal,Rourkela,Odisha,1,5/24/2023,2:32:59 AM,
5257,1940,768,847,11086.49,0,Tuesday,-21.9,1,1,PhonePe,Completed,Utilities,Android,Dhanbad,Jharkhand,Madurai,Tamil Nadu,0,5/16/2023,12:29:13 AM,
5258,330,1104,337,12316.33,14,Sunday,82.39,1,0,GPay,Pending,Shopping,Android,Alwar,Rajasthan,Nashik,Maharashtra,0,2/5/2023,2:53:12 PM,
5259,1356,194,847,94797.73,7,Sunday,84.31,1,0,GPay,Completed,Healthcare,Android,Arrah,Bihar,Kulti,West Bengal,1,6/9/2024,7:05:49 AM,
5260,1431,386,731,11375.55,9,Sunday,-55.49,1,0,PayTM,Completed,Food,iOS,Belgaum,Karnataka,Raichur,Karnataka,0,5/5/2024,9:22:15 AM,
5261,584,1209,200,5039.22,20,Wednesday,28.59,1,0,PhonePe,Pending,Utilities,iOS,Akola,Maharashtra,Begusarai,Bihar,0,10/4/2023,8:27:59 PM,
5262,1121,550,832,17398.56,16,Thursday,-78.21,1,0,PhonePe,Pending,Education,Android,Malegaon,Maharashtra,Davanagere,Karnataka,1,2/22/2024,4:11:43 PM,
5263,818,1152,661,7966.34,0,Wednesday,34.35,1,1,PhonePe,Completed,Food,Android,Vadodara,Gujarat,Akola,Maharashtra,0,11/8/2023,12:57:58 AM,
5264,1011,877,428,11125.21,12,Wednesday,35.21,1,0,PhonePe,Completed,Utilities,iOS,Kamarhati,West Bengal,Rewa,Madhya Pradesh,0,4/3/2024,12:48:21 PM,
5265,1774,583,767,18458.48,23,Friday,43.88,1,1,GPay,Completed,Utilities,Windows,Kamarhati,West Bengal,Salem,Tamil Nadu,0,3/31/2023,11:23:17 PM,
5266,1020,1497,730,16563.8,23,Monday,79.53,1,1,GPay,Completed,Utilities,Windows,Pimpri-Chinchwad,Maharashtra,Kollam,Kerala,0,6/17/2024,11:14:24 PM,
5267,625,810,260,17557.67,8,Thursday,30.48,1,0,PayTM,Completed,Education,Android,Kozhikode,Kerala,Gwalior,Madhya Pradesh,0,6/6/2024,8:04:20 AM,
5268,1866,1419,560,6268.84,19,Wednesday,-39.33,1,0,GPay,Failed,Shopping,iOS,Khammam,Telangana,Tiruchirappalli,Tamil Nadu,0,6/5/2024,7:40:55 PM,
5269,47,1368,375,7790.3,22,Tuesday,78.17,1,0,PayTM,Completed,Utilities,Android,Tiruchirappalli,Tamil Nadu,Bhilai,Chhattisgarh,0,5/14/2024,10:20:12 PM,
5270,1941,1479,322,14483.1,15,Wednesday,15.62,1,0,PhonePe,Pending,Utilities,Android,Baranagar,West Bengal,Visakhapatnam,Andhra Pradesh,0,11/8/2023,3:55:21 PM,
5271,1318,269,543,916.06,7,Friday,97.81,0,0,PhonePe,Completed,Utilities,Android,Varanasi,Uttar Pradesh,South Dumdum,West Bengal,0,3/1/2024,7:22:24 AM,
5272,1604,986,894,51543.95,23,Friday,26.34,1,1,BHIM,Failed,Food,Android,Dhanbad,Jharkhand,Aligarh,Uttar Pradesh,1,5/26/2023,11:30:34 PM,
5273,1023,423,812,7975.96,22,Friday,16.67,1,0,PhonePe,Pending,Utilities,Windows,Parbhani,Maharashtra,Bijapur,Karnataka,0,6/28/2024,10:57:22 PM,
5274,224,1093,310,41297.31,5,Thursday,16.19,1,1,GPay,Pending,Utilities,Windows,Korba,Chhattisgarh,Berhampur,Odisha,1,3/21/2024,5:09:47 AM,
5275,1854,1309,633,16166.18,9,Monday,-36.79,1,0,PhonePe,Pending,Food,Android,Ichalkaranji,Maharashtra,Purnia,Bihar,0,5/27/2024,9:56:38 AM,
5276,1682,573,60,2475.4,9,Sunday,-23.43,0,0,PhonePe,Completed,Healthcare,Android,Ahmedabad,Gujarat,Gwalior,Madhya Pradesh,0,9/10/2023,9:58:54 AM,
5277,888,1260,426,15624.98,16,Saturday,57.63,1,0,GPay,Pending,Shopping,Android,Mirzapur,Uttar Pradesh,Bokaro,Jharkhand,1,6/17/2023,4:06:58 PM,
5278,440,359,830,35956.82,0,Friday,12.9,1,1,PayTM,Completed,Shopping,Windows,Hapur,Uttar Pradesh,Gaya,Bihar,1,8/4/2023,12:47:12 AM,
5279,624,397,431,23575.62,12,Saturday,-5.45,1,0,GPay,Completed,Food,Android,Belgaum,Karnataka,Patna,Bihar,1,6/10/2023,12:29:53 PM,
5280,324,865,470,12948.36,16,Saturday,44.87,1,0,PhonePe,Pending,Food,Android,Anantapur,Andhra Pradesh,Ambattur,Tamil Nadu,0,2/10/2024,4:57:13 PM,
5281,150,323,792,13872.17,10,Thursday,-41.47,1,0,BHIM,Failed,Utilities,Android,Tirupati,Andhra Pradesh,Darbhanga,Bihar,0,1/12/2023,10:23:33 AM,
5282,565,792,28,8914.75,9,Sunday,39.04,1,0,PhonePe,Pending,Education,Android,Shivamogga,Karnataka,Kalyan-Dombivli,Maharashtra,0,12/3/2023,9:20:09 AM,
5283,1124,680,927,9654.06,15,Thursday,30.72,1,0,PhonePe,Pending,Utilities,iOS,Patiala,Punjab,Jaipur,Rajasthan,0,6/1/2023,3:26:26 PM,
5284,1767,688,638,21475.81,6,Sunday,-23.03,1,0,PhonePe,Failed,Travel,iOS,Imphal,Manipur,Dhanbad,Jharkhand,1,4/21/2024,6:12:32 AM,
5285,1325,926,314,1596.06,8,Saturday,1.52,0,0,GPay,Pending,Shopping,Android,Maheshtala,West Bengal,Dehradun,Uttarakhand,0,3/9/2024,8:56:06 AM,
5286,1884,585,969,94405.13,12,Sunday,-6.56,1,0,PhonePe,Pending,Shopping,Windows,Pune,Maharashtra,Tiruvottiyur,Tamil Nadu,1,7/2/2023,12:37:25 PM,
5287,1894,1024,29,19889.58,23,Sunday,28.4,1,1,PhonePe,Pending,Utilities,Android,Malegaon,Maharashtra,Sikar,Rajasthan,0,2/26/2023,11:18:28 PM,
5288,248,1002,162,3363.34,21,Monday,-91.86,1,0,PhonePe,Pending,Food,Android,Bhiwandi,Maharashtra,Ghaziabad,Uttar Pradesh,0,5/13/2024,9:51:07 PM,
5289,1040,463,191,15081.1,20,Wednesday,34.87,1,0,PayTM,Failed,Food,Windows,Mirzapur,Uttar Pradesh,Ichalkaranji,Maharashtra,0,11/1/2023,8:13:29 PM,
5290,1373,851,915,8727.48,7,Saturday,-18.46,1,0,GPay,Completed,Utilities,Android,Aizawl,Mizoram,Etawah,Uttar Pradesh,0,1/6/2024,7:13:17 AM,
5291,1965,79,557,2459.25,5,Monday,71.56,0,1,PhonePe,Failed,Shopping,iOS,Bhopal,Madhya Pradesh,Visakhapatnam,Andhra Pradesh,0,5/15/2023,5:47:11 AM,
5292,51,1170,368,11237.54,8,Saturday,78.59,1,0,PayTM,Failed,Shopping,Android,Thiruvananthapuram,Kerala,Ichalkaranji,Maharashtra,0,11/25/2023,8:29:11 AM,
5293,1424,545,407,14076.9,8,Friday,-39.6,1,0,PhonePe,Failed,Travel,Android,Meerut,Uttar Pradesh,Arrah,Bihar,0,3/10/2023,8:29:00 AM,
5294,1161,1415,878,16064.72,12,Sunday,34.13,1,0,PhonePe,Pending,Utilities,Windows,Darbhanga,Bihar,Tiruppur,Tamil Nadu,0,2/18/2024,12:52:12 PM,
